  color ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  use ,  complimentari ,  opinion ,  love ,  conditioner ,  use ,  clay ,  mask ,  shampoo ,  conditioner ,  littl ,  goe ,  way ,  hair ,  minute ,  hair ,  hair ,  look ,  light ,  weight ,  part ,  promotion ,,,,,,,,,
  smell ,  product ,  sever ,  day ,  fan ,  scent ,  compliment ,  rest ,  clay ,  system ,  hair ,  leav ,  smell ,  day ,  product ,  review ,  system ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,
  product ,  creami ,  texture ,  hair ,  receiv ,  product ,  test ,  purpose ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  product ,  complimentari ,  test ,  use ,  absolut ,  product ,  hair ,  hair ,  product ,  condition ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  receiv ,  textur ,  smell ,  end ,  condition ,  combin ,  hair ,  work ,  hair ,  hydrat ,  product ,  tri ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  shampoo ,  influenst ,  opinion ,  product ,  condition ,  condit ,  wash ,  smell ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  product ,  condition ,  hair ,  comb ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  hair ,  part ,  influenster ,  campaign ,  test ,  hair ,  expert ,  clay ,  mask ,  shampoo ,  conditioner ,  realli ,  product ,  shampoo ,  smell ,  hair ,  condition ,  photo ,  root ,  end ,  photo ,  show ,  hair ,  end ,  review ,  part ,  promotion ,,,,
  product ,  root ,  end ,  product ,  work ,  realli ,  work ,  hair ,  mask ,  shampoo ,  root ,  le ,  week ,  part ,  system ,  end ,  receiv ,  product ,  test ,  opinion ,  part ,  promotion ,,,,,,,,,
  use ,  test ,  loreal ,  hair ,  sinc ,  search ,  hair ,  care ,  routin ,  tri ,  found ,  clay ,  mask ,  everyth ,  realiz ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  smell ,  condition ,  step ,  system ,  concern ,  hair ,  perform ,  hair ,  scalp ,  feel ,  day ,  condit ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,
  reason ,  function ,  hair ,  bonu ,  silicone ,  definit ,  product ,  line ,  thank ,  influenster ,  opinion ,  base ,  experience ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  condition ,  star ,  ingredient ,  condition ,  combin ,  mask ,  shampoo ,  work ,  hour ,  abl ,  leav ,  hair ,  root ,  return ,  review ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  use ,  gener ,  par ,  w ,  loreal ,  brand ,  effect ,  claim ,  sinc ,  excit ,  tri ,  thank ,  influenster ,  sensit ,  hair ,  root ,  end ,  curl ,  iron ,  blow ,  work ,  shampoo ,  smell ,  complement ,  mask ,  shampoo ,  impact ,  oil ,  control ,  perhap ,  price 
  receiv ,  conditioner ,  mask ,  shampoo ,  help ,  root ,  love ,  use ,  clay ,  product ,  excit ,  tri ,  condition ,  minty ,  use ,  hair ,  get ,  day ,  hair ,  week ,  help ,  hair ,  hair ,  use ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,
  realli ,  complimentari ,  condition ,  thick ,  nice ,  hair ,  use ,  condition ,  use ,  mask ,  shampoo ,  order ,  effect ,  product ,  hair ,  greasi ,  make ,  mani ,  day ,  hair ,  end ,  hair ,  crown ,  see ,  price ,  review ,  part ,  promotion ,,,
  product ,  love ,  smell ,  condition ,  clay ,  lol ,  feel ,  shini ,  weight ,  realli ,  condition ,  receiv ,  sampl ,  hair ,  repurchase ,  i ,  product ,  test ,  opinion ,  review ,  promotion ,,,,,,,,,,
  oili ,  complimentari ,  review ,  test ,  condition ,  ice ,  step ,  system ,  impurity ,  shampoo ,  stage ,  hair ,  conditioner ,  definit ,  ice ,  trifecta ,  hair ,  satisfi ,  feel ,  part ,  system ,  use ,  week ,  week ,  star ,  rate ,  condition ,  combo ,  recommend ,  use ,  mud 
  use ,  scalp ,  end ,  process ,  hair ,  picki ,  condition ,  plea ,  type ,  hydrat ,  scalp ,  oili ,  heavy ,,,,,,,,,,,,,,,,,,
  conditioner ,  product ,  rest ,  clay ,  line ,  pretreat ,  line ,  tri ,  pleasant ,  smell ,  goe ,  realli ,  hair ,  mayb ,  chang ,  way ,  time ,  day ,  hair ,  hair ,  end ,  condit ,  hair ,  claim ,  hope ,  chanc ,  continu ,  use ,  product ,  provid ,  complimentari 
  way ,  pretti ,  job ,  condit ,  hair ,  definit ,  miracl ,  worker ,  smell ,  consist ,  fairli ,  thick ,  coat ,  hair ,  end ,  stay ,  condit ,  tri ,  system ,  product ,  hair ,  hair ,  product ,  use ,  amount ,  hair ,  mask ,  hair ,  care ,  system ,  influenster 
  togeth ,  condition ,  end ,  sure ,  product ,  otherwis ,  root ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  step ,  mask ,  shampoo ,  condition ,  complimentari ,  test ,  purpose ,  use ,  condition ,  nature ,  product ,  fact ,  hair ,  tangl ,  comb ,  brush ,  hair ,  condition ,  hair ,  smooth ,  hair ,  time ,  use ,  amount ,  end ,  hair ,  review ,  part ,  promotion ,,
  product ,  product ,  influenst ,  product ,  get ,  day ,  day ,  product ,  definit ,  use ,  condition ,  hair ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  product ,  complimentari ,  purpose ,  product ,  end ,  softer ,  work ,  condition ,  iv ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  price ,  review ,  purpose ,  way ,  hair ,  realli ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  hair ,  condit ,  hair ,  condition ,  look ,  product ,  price ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  pretti ,  product ,  control ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  product ,  line ,  transit ,  hair ,  le ,  oil ,  buildup ,  look ,  influenst ,  im ,  glad ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  receiv ,  exchang ,  review ,  natur ,  curli ,  hair ,  end ,  use ,  step ,  trio ,  extraordinari ,  clay ,  oil ,  curl ,  bounci ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  condition ,  loreal ,  clay ,  system ,  test ,  purpose ,  compliment ,  influenst ,  system ,  design ,  specif ,  address ,  root ,  end ,  duti ,  use ,  step ,  style ,  product ,  occasion ,  day ,  fact ,  differ ,  system ,  bit ,  system ,  condition ,  bright ,  spot ,  bunch ,  scent 
  use ,  complimentari ,  influenst ,  review ,  system ,  cherri ,  cake ,  smell ,  amaz ,  ad ,  volume ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  product ,  tandem ,  preshampoo ,  mask ,  shampoo ,  work ,  hair ,  shini ,  hour ,  happi ,  result ,  test ,  purpos ,  exchang ,  review ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  shampoo ,  influenst ,  voxbox ,  test ,  purpos ,  person ,  smell ,  feel ,  hair ,  curli ,  hair ,  dri ,  depend ,  howev ,  decid ,  lol ,  condition ,  consist ,  textur ,  feel ,  hair ,  condition ,  hair ,  review ,  part ,  promotion ,,,,,
  use ,  realli ,  wonderful ,  rins ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  extraordinaryclay ,  shampoo ,  clay ,  mask ,  amaz ,  condition ,  hair ,  hair ,  prestig ,  brand ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  sampl ,  shampoo ,  conditioner ,  clay ,  mask ,  hair ,  smooth ,  product ,  shower ,  hair ,  condition ,  super ,  moister ,  hair ,  day ,  wash ,  product ,  test ,  purpos ,  influenster ,  part ,  promotion ,,,,,,,,,
  product ,  im ,  hidrat ,  hair ,  oil ,  id ,  end ,  day ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  condition ,  hair ,  clay ,  shampoo ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  receiv ,  itll ,  hair ,  preshampoo ,  mask ,  shampoo ,  job ,  smell ,  complementari ,  influenst ,  glad ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  product ,  influenst ,  try ,  sit ,  scalp ,  part ,  mask ,  shampoo ,  conditioner ,  way ,  oil ,  end ,  le ,  frizzy ,  hair ,  look ,  brassi ,  kind ,  purpl ,  shampoo ,  cleanser ,  review ,  part ,  promotion ,,,,,,,
  use ,  freebi ,  influenster ,  line ,  phenomen ,  hair ,  end ,  condition ,  smell ,  day ,  chang ,  hair ,  product ,  use ,  end ,  hair ,  brush ,  use ,  product ,  purchas ,  plea ,  line ,  line ,  clay ,  mask ,  condition ,  meet ,  expectation ,  review ,  part ,  promotion 
  item ,  clay ,  condition ,  hair ,  love ,  condition ,  shampoo ,  hair ,  day ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  clay ,  influesnt ,  test ,  purpose ,  use ,  product ,  time ,  product ,  result ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  product ,  line ,  test ,  purpose ,  iv ,  condition ,  iv ,  receiv ,  feel ,  look ,  feel ,  hair ,  dri ,  flaki ,  scalp ,  clay ,  condition ,  help ,  product ,  dri ,  line ,  purchas ,  review ,  part ,  promotion ,,,,,,
  product ,  non ,  person ,  review ,  let ,  conditioner ,  rins ,  light ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  hair ,  test ,  purpos ,  influenster ,  opinion ,  condition ,  smell ,  shampoo ,  way ,  smell ,  strongli ,  afterwards ,  condition ,  definit ,  hair ,  smell ,  challeng ,  work ,  hair ,  id ,  benefit ,  review ,  part ,  promotion ,,,,,,,
  condition ,  ilol ,  keep ,  use ,  hair ,  time ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  hair ,  feel ,  look ,  complaint ,  hair ,  end ,  heavi ,  dri ,  product ,  influenst ,  continu ,  use ,  system ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  receiv ,  product ,  let ,  hair ,  air ,  frizzi ,  product ,  test ,  purpos ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  size ,  product ,  clay ,  consist ,  hair ,  mask ,  shampoo ,  conditioner ,  root ,  end ,  hair ,  feel ,  okay ,  root ,  feel ,  product ,  test ,  opinion ,  review ,  promotion ,,,,,,,,,,
  product ,  feel ,  wouldv ,  test ,  product ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,
  use ,  complimentari ,  review ,  clay ,  job ,  oil ,  hour ,  hair ,  hour ,  end ,  end ,  condition ,  bit ,  product ,  mitig ,  sever ,  contrast ,  root ,  compar ,  end ,  part ,  promotion ,,,,,,,,,
  receiv ,  product ,  sever ,  day ,  fan ,  scent ,  compliment ,  rest ,  clay ,  system ,  hair ,  leav ,  smell ,  day ,  product ,  review ,  system ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,
  condit ,  test ,  hope ,  hair ,  hour ,  wash ,  let ,  condition ,  thinner ,  result ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  start ,  end ,  hour ,  hype ,  fine ,  babi ,  color ,  treat ,  hair ,  root ,  end ,  day ,  line ,  liter ,  peopl ,  hour ,  promise ,  hour ,  hair ,  oil ,  top ,  product ,  review ,  review ,  part ,  promotion ,,,,,
  product ,  use ,  product ,  week ,  hairi ,  dri ,  hair ,  oili ,  product ,  test ,  purpos ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  condition ,  influenster ,  awe ,  condition ,  work ,  shampoocondition ,  duo ,  work ,  root ,  damag ,  end ,  day ,  wash ,  hair ,  product ,  time ,  hair ,  healthi ,  review ,  part ,,,,,,,,,,,
  im ,  work ,  clay ,  mask ,  hair ,  refresh ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  product ,  realli ,  product ,  moistur ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  test ,  review ,  influenster ,  okay ,  conditioner ,  differ ,  condition ,  feel ,  im ,  use ,  bit ,  product ,  price ,  part ,  promotion ,,,,,,,,,,,,,,,,
  love ,  review ,  opinion ,  use ,  week ,  realli ,  conditioner ,  hair ,  feel ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  receiv ,  smell ,  conditioner ,  voxbox ,  realli ,  neg ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  realli ,  complimentari ,  condition ,  hair ,  system ,  price ,  point ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  oil ,  condition ,  sinc ,  love ,  precondition ,  scalp ,  howev ,  end ,  feel ,  dri ,  realli ,  help ,  oil ,  control ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  condition ,  bay ,  end ,  preshampoo ,  mask ,  shampoo ,  appreci ,  ingredient ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  influenst ,  job ,  oili ,  root ,  end ,  condition ,  help ,  hair ,  balanc ,  look ,  healthier ,  influenster ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,
  iv ,  voxbox ,  alreadi ,  purchas ,  product ,  line ,  repurchas ,  use ,  work ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  companion ,  use ,  clay ,  condition ,  week ,  counterpart ,  extraordinari ,  clay ,  preshampoo ,  mask ,  condition ,  smell ,  work ,  product ,  hair ,  moistur ,  thoroughli ,  receiv ,  extraordinari ,  clay ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,
  smell ,  bit ,  product ,  goe ,  way ,  smell ,  product ,  silki ,  hair ,  friend ,  receiv ,  product ,  complimentari ,  opinion ,  part ,  promotion ,,,,,,,,,,,,,,,
  condition ,  shampoo ,  mask ,  detangl ,  system ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  receiv ,  favorit ,  product ,  line ,  creami ,  aspect ,  softer ,  quit ,  condit ,  power ,  look ,  help ,  end ,  mind ,  use ,  rotat ,  conditioner ,  overli ,  scent ,  product ,  complet ,  review ,  part ,  promotion ,,,,,,,
  product ,  test ,  clay ,  mask ,  shampoo ,  condition ,  quit ,  work ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  someon ,  day ,  realli ,  combin ,  mask ,  shampoo ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  smell ,  oil ,  root ,  end ,  stuff ,  awsom ,  use ,  clay ,  mask ,  shampoo ,  saw ,  definit ,  day ,  hair ,  oili ,  typic ,  wash ,  hair ,  week ,  definit ,  week ,  product ,  complimentari ,  review ,  review ,  part ,  promotion ,,,,
  product ,  scent ,  hair ,  day ,  hair ,  volum ,  conditioner ,  end ,  let ,  time ,  head ,  hair ,  softer ,  hair ,  oili ,  root ,  nape ,  neck ,  end ,  review ,  promotion ,,,,,,,,,,
  reason ,  test ,  review ,  condition ,  sulfat ,  hair ,  moistur ,  feel ,  weight ,  hair ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  star ,  ingredient ,  condition ,  combin ,  mask ,  shampoo ,  work ,  hour ,  abl ,  leav ,  hair ,  root ,  return ,  review ,,,,,,,,,,,,,,,,
  product ,  silky ,  impress ,  hair ,  root ,  dri ,  product ,  return ,  person ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  wonder ,  influenst ,  test ,  condition ,  realli ,  work ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  job ,  clay ,  line ,  condition ,  clay ,  shampoo ,  hair ,  test ,  start ,  messag ,  clay ,  mask ,  root ,  scalp ,  let ,  work ,  clay ,  face ,  mask ,  proceed ,  hair ,  use ,  shampoo ,  conditioner ,  condition ,  rins ,  hair ,  texture ,  line ,  anyone 
  realli ,  textur ,  smell ,  end ,  condition ,  combin ,  hair ,  work ,  hair ,  hydrat ,  product ,  tri ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  iv ,  end ,  soften ,  hair ,  root ,  shampoo ,  oil ,  dont ,  condit ,  end ,  condition ,  feel ,  love ,  product ,  realli ,  help ,  end ,  review ,  part ,  promotion ,,,,,,,,,,,
  item ,  hair ,  product ,  gimmick ,  definit ,  im ,  glad ,  influenst ,  test ,  condition ,  realli ,  difference ,  hair ,  hair ,  look ,  greasi ,  help ,  oil ,  control ,  review ,  promotion ,,,,,,,,,,
  receiv ,  influenst ,  absolut ,  supper ,  oili ,  root ,  help ,  use ,  week ,  clay ,  mask ,  tip ,  root ,  cours ,  love ,  love ,  love ,  review ,  part ,  promotion ,,,,,,,,,,,
  moistur ,  item ,  influenster ,  product ,  light ,  hair ,  rins ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  use ,  need ,  condition ,  root ,  holi ,  grail ,  end ,  love ,  leav ,  linger ,  scent ,  hair ,  leav ,  product ,  test ,  purpose ,  review ,  part ,  promotion ,,,,,,,,,,,,
  product ,  product ,  mask ,  hair ,  way ,  hair ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  result ,  influenst ,  product ,  tri ,  hair ,  tri ,  maintain ,  oil ,  use ,  pre ,  shampoo ,  clay ,  mask ,  clay ,  shampoo ,  clay ,  condition ,  hair ,  afterwards ,  part ,,,,,,,,,,,
  mail ,  conditioner ,  help ,  lot ,  hair ,  effort ,  preshampoo ,  mask ,  conditioner ,  condition ,  realli ,  touch ,  leav ,  hair ,  contain ,  silicon ,  hair ,  curli ,  loo ,  curl ,  receiv ,  product ,  test ,  purpos ,  influenster ,  opinion ,  review ,  part ,  promotion ,,
  thru ,  complementari ,  opinion ,  clay ,  product ,  condition ,  hair ,  moistur ,  help ,  condition ,  product ,  thing ,  fond ,  scent ,  smell ,  deterg ,  critic ,  conditioner ,  review ,  part ,,,,,,,,,,,
  product ,  influenster ,  root ,  bleach ,  blond ,  product ,  help ,  job ,  oil ,  hair ,  hour ,  mean ,  le ,  time ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  prais ,  test ,  opinion ,  step ,  line ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  condition ,  version ,  product ,  condition ,  realli ,  result ,  oil ,  reduct ,  realli ,  bonus ,  product ,  smell ,  boyfriend ,  use ,  idea ,  end ,  realli ,  product ,  test ,  opinion ,  part ,  promotion ,,,,,,,,,
  conditioner ,  rest ,  extraordinari ,  clay ,  line ,  part ,  trial ,  realli ,  condition ,  thing ,  love ,  entir ,  line ,  smell ,  oil ,  root ,  price ,  point ,  build ,  problem ,  itchi ,  end ,  feel ,  line ,  condit ,  feel ,  part ,  promotion ,,,
  product ,  happi ,  wa ,  realli ,  afford ,  work ,  hair ,  pretti ,  use ,  hair ,  price ,  definit ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  hair ,  complimentari ,  influenster ,  consist ,  amount ,  ad ,  volum ,  hair ,  hair ,  scent ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  product ,  oil ,  hour ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,,
  use ,  test ,  opinion ,  condition ,  hair ,  smell ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  product ,  condition ,  step ,  system ,  concern ,  hair ,  perform ,  hair ,  scalp ,  feel ,  day ,  condit ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,
  use ,  exchang ,  review ,  influenst ,  condition ,  hair ,  alway ,  plu ,  hair ,  stuff ,,,,,,,,,,,,,,,,,,,,,
  product ,  condition ,  use ,  mask ,  condition ,  job ,  strip ,  mask ,  shampoo ,  smell ,  consist ,  condition ,  detangl ,  hair ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,
  receiv ,  clay ,  shampoo ,  review ,  dislik ,  fact ,  clay ,  product ,  root ,  oil ,  end ,  product ,  opinion ,  review ,  review ,  part ,  promotion ,,,,,,,,,,,,,,
  part ,  test ,  condition ,  definit ,  feel ,  aw ,  smooth ,  curl ,  right ,  rins ,  honestli ,  mask ,  condition ,  someth ,  clay ,  qualiti ,  id ,  review ,  part ,  promotion ,,,,,,,,,,,
  product ,  clay ,  system ,  condition ,  claim ,  root ,  hour ,  end ,  realli ,  system ,  root ,  end ,  recommend ,  dy ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  product ,  hair ,  use ,  hair ,  day ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  product ,  test ,  purpos ,  definit ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,,
  product ,  complimentari ,  test ,  use ,  preshampoo ,  mask ,  shampoo ,  hair ,  definit ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  reciev ,  influenster ,  line ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,
  iv ,  shampoo ,  mask ,  condition ,  condition ,  combin ,  hair ,  condition ,  root ,  oili ,  heavi ,  end ,  hair ,  buy ,  cautiou ,  side ,  receiv ,  product ,  test ,  opinion ,  part ,  promotion ,,,,,,,,,
  condition ,  use ,  condition ,  preshampoo ,  mask ,  rebalanc ,  shampoo ,  week ,  claybas ,  shampoocondition ,  combo ,  plea ,  seri ,  mask ,  shampoo ,  conditioner ,  hair ,  condition ,  definit ,  condition ,  tangli ,  hair ,  hair ,  feel ,  time ,  definit ,  basis ,  course ,  id ,  note ,  hair 
  mask ,  sampl ,  influenster ,  complet ,  conditioner ,  use ,  clay ,  mask ,  shampoo ,  use ,  conditioner ,  sit ,  minut ,  end ,  hair ,  root ,  dri ,  hair ,  condition ,  help ,  moistur ,  thank ,  influenst ,  trio ,  review ,  part ,  promotion ,,,,
  product ,  condition ,  smell ,  condition ,  sole ,  scent ,  condition ,  thicker ,  consist ,  moistur ,  end ,  feel ,  bouncy ,  end ,  moistur ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  help ,  work ,  doe ,  shampoo ,  mask ,  conditioner ,  product ,  work ,  root ,  oil ,  hour ,  sinc ,  mask ,  time ,  use ,  week ,  mask ,  use ,  conditioner ,  product ,  work ,  mask ,  mask ,  lengthi ,  routin ,  continu ,  routin ,  product ,  cost ,  compar ,  product 
  product ,  hair ,  tangl ,  condition ,  pretti ,  product ,  test ,  loreal ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,
  condition ,  addit ,  prewash ,  mask ,  complimentari ,  exchang ,  opinion ,  fine ,  hair ,  wash ,  hair ,  day ,  product ,  help ,  day ,  dri ,  shampoo ,  receiv ,  coordin ,  dri ,  home ,  product ,  fault ,  hair ,  root ,  style ,  comparison ,  plan ,  product ,  counterpart ,  extend 
  product ,  complement ,  mask ,  shampoo ,  trio ,  mask ,  shampoo ,  root ,  condition ,  help ,  restor ,  hair ,  honestli ,  condition ,  work ,  condition ,  hair ,  mask ,  iv ,  condition ,  mask ,  let ,  soak ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,
  product ,  exchang ,  review ,  honestli ,  realli ,  clay ,  hair ,  appear ,  day ,  hair ,  day ,  shampoo ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  condition ,  courtesi ,  influenster ,  plea ,  result ,  mani ,  condition ,  realli ,  work ,  condit ,  leav ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  end ,  ha ,  use ,  product ,  condition ,  end ,  hydration ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  product ,  clay ,  mask ,  treatment ,  hair ,  dri ,  hair ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,
  item ,  complimentari ,  test ,  purpose ,  clay ,  hair ,  mask ,  shampoo ,  root ,  hair ,  hair ,  volum ,  scent ,  valu ,  product ,  try ,  review ,  part ,  promotion ,,,,,,,,,,,,
  pair ,  complementari ,  influenst ,  vox ,  box ,  thoroughli ,  happi ,  mask ,  condition ,  realli ,  hair ,  sent ,  bonus ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,
  receiv ,  hair ,  mask ,  shampoo ,  work ,  hair ,  size ,  amount ,  end ,  root ,  wash ,  easili ,  hair ,  hour ,  dirti ,  receiv ,  test ,  review ,  review ,  part ,,,,,,,,,,,
  hair ,  part ,  extraordinari ,  clay ,  pack ,  influenster ,  use ,  clay ,  mask ,  root ,  shampoo ,  definit ,  howev ,  condition ,  everyth ,  hair ,  rins ,  air ,  hair ,  fluffi ,  weightless ,  definit ,  use ,  see ,  air ,  promise ,  review ,  part ,  promotion ,,
  condition ,  condition ,  minut ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,,,,
  condition ,  complimentari ,  opinion ,  condition ,  smell ,  condit ,  consistency ,  use ,  condition ,  root ,  im ,  condit ,  root ,  hair ,  prone ,  oili ,  product ,  job ,  end ,  im ,  formula ,  effect ,  condition ,  condition ,  result ,  hair ,  use ,  review ,  part ,  promotion ,
  realli ,  influenster ,  product ,  use ,  condition ,  line ,  loreal ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  product ,  way ,  condition ,  fan ,  hair ,  feel ,  use ,  mask ,  shampoo ,  ill ,  probabl ,  purchas ,  condition ,  complimentari ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,
  product ,  test ,  review ,  opinion ,  realli ,  preshampoo ,  shampoo ,  write ,  home ,  conditioner ,  product ,  condition ,  hair ,  nearli ,  others ,  use ,  product ,  review ,  part ,  promotion ,,,,,,,,,,,
  receiv ,  test ,  opinion ,  mine ,  condition ,  smell ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,
  decent ,  opinion ,  realli ,  conditioner ,  smell ,  hair ,  hair ,  lot ,  product ,  drugstor ,  purchas ,  use ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  sent ,  conditionerand ,  point ,  system ,  oili ,  rootsbut ,  condition ,  help ,  need ,  shampoo ,  end ,  hair ,  habit ,  root ,  feel ,  glad ,  product ,  voxbox ,  review ,  part ,,,,,,,,,,,
  product ,  extraordinari ,  clay ,  line ,  loreal ,  test ,  purpose ,  review ,  person ,  opinion ,  base ,  use ,  line ,  multipl ,  time ,  condition ,  thicker ,  sinc ,  especi ,  dri ,  minute ,  scent ,  feel ,  review ,  part ,  promotion ,,,,,
  product ,  complimentari ,  test ,  use ,  absolut ,  product ,  hair ,  hair ,  product ,  condition ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,
  condition ,  test ,  influenster ,  favorit ,  conditioner ,  hair ,  textur ,  conditioner ,  price ,  point ,  cant ,  condition ,  work ,  preshampoo ,  treatment ,  market ,  afford ,  conditioner ,  check ,  list ,  part ,  promotion ,,,,,,,,,
  mask ,  fair ,  shampoo ,  hair ,  condition ,  end ,  hair ,  product ,  receiv ,  product ,  test ,  opinion ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,
  realli ,  hair ,  fix ,  feel ,  oili ,  afterwards ,  receiv ,  product ,  review ,  purpose ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,
  love ,  conditioner ,  detangl ,  hair ,  bouncy ,  product ,  effect ,  review ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,
  condition ,  conditioner ,  silki ,  creamy ,  hair ,  review ,  part ,  promotion ,,,,,,,,,,,,,,,,,,,,,,,
  product ,  influenst ,  hair ,  mask ,  shampoo ,  condition ,  hair ,  frizzi ,  day ,  smell ,  tri ,  end ,  hair ,  head ,  hair ,  feel ,  anymor ,  oili ,  go ,  use ,  part ,  promotion ,,,,,,,,,
